"","to_taxa","from_taxa","from","to","cor","from_class","to_class","p_value","p_value_adjust","name","from_Kingdom","from_Phylum","from_Class","from_Order","from_Family","from_Genus","from_Species","to_Kingdom","to_Phylum","to_Class","to_Order","to_Family","to_Genus","to_Species","compare"
"1","ASV1","ASV30","nasalASV30","nasalASV1",0.645515551854954,"nasal","nasal",0,0,"nasalASV1_nasalASV30","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Unclassified_Cutibacterium","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Unclassified_Cutibacterium","within"
"2","ASV1","ASV228","nasalASV228","nasalASV1",-0.298539416056453,"nasal","nasal",0,0,"nasalASV1_nasalASV228","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Unclassified_Neisseria","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Unclassified_Cutibacterium","within"
"3","ASV1","ASV17","nasalASV17","nasalASV1",0.397527848299224,"nasal","nasal",0,0,"nasalASV1_nasalASV17","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptoniphilaceae","Peptoniphilus","Unclassified_Peptoniphilus","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Unclassified_Cutibacterium","within"
"4","ASV1","ASV1116","nasalASV1116","nasalASV1",-0.33393841573219,"nasal","nasal",0,0,"nasalASV1_nasalASV1116","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","parainfluenzae","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Unclassified_Cutibacterium","within"
"5","ASV1","ASV59","nasalASV59","nasalASV1",0.532087335039189,"nasal","nasal",0,0,"nasalASV1_nasalASV59","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptoniphilaceae","Anaerococcus","Unclassified_Anaerococcus","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Unclassified_Cutibacterium","within"
"6","ASV1","ASV15","nasalASV15","nasalASV1",0.669456412171078,"nasal","nasal",0,0,"nasalASV1_nasalASV15","Bacteria","Actinobacteria","Actinobacteria","Mycobacteriales","Lawsonellaceae","Lawsonella","Unclassified_Lawsonella","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Unclassified_Cutibacterium","within"
"7","ASV1","ASV39","nasalASV39","nasalASV1",-0.431729382682775,"nasal","nasal",0,0,"nasalASV1_nasalASV39","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","pneumoniae","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Unclassified_Cutibacterium","within"
"8","ASV10","ASV512","nasalASV512","nasalASV10",0.367489436449551,"nasal","nasal",0,0,"nasalASV10_nasalASV512","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","dentocariosa","Bacteria","Actinobacteria","Actinobacteria","Mycobacteriales","Corynebacteriaceae","Corynebacterium","pseudodiphtheriticum","within"
"9","ASV1020","ASV4011","stoolASV4011","stoolASV1020",0.304370689108179,"stool","stool",0,0,"stoolASV1020_stoolASV4011","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Phocea","Unclassified_Phocea","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within"
"10","ASV1020","ASV1460","stoolASV1460","stoolASV1020",0.392215337318317,"stool","stool",0,0,"stoolASV1020_stoolASV1460","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila","Unclassified_Bilophila","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within"
"11","ASV1020","ASV7597","stoolASV7597","stoolASV1020",0.208157225957404,"stool","stool",0,0,"stoolASV1020_stoolASV7597","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemania","Unclassified_Holdemania","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within"
"12","ASV1020","OTU_1096","skinOTU_1096","stoolASV1020",0.314344396766666,"skin","stool",0,0,"skinOTU_1096_stoolASV1020","Bacteria","Actinobacteria","Actinobacteria","Mycobacteriales","Nocardiaceae","Rhodococcus","Unclassified_Rhodococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"13","ASV1020","OTU_541","skinOTU_541","stoolASV1020",0.354404752803542,"skin","stool",0,0,"skinOTU_541_stoolASV1020","Bacteria","Firmicutes","Bacilli","Bacillales","Unclassified_Bacillales","Unclassified_Bacillales","Unclassified_Bacillales","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"14","ASV1020","OTU_31","oralOTU_31","stoolASV1020",0.242490826859315,"oral","stool",0,0,"oralOTU_31_stoolASV1020","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","mucilaginosa","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"15","ASV1020","OTU_1656","oralOTU_1656","stoolASV1020",0.176024080995506,"oral","stool",0,0,"oralOTU_1656_stoolASV1020","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Fretibacterium","Unclassified_Fretibacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"16","ASV1020","OTU_21","skinOTU_21","stoolASV1020",-0.395703538542797,"skin","stool",0,0,"skinOTU_21_stoolASV1020","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Unclassified_Leptotrichia","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"17","ASV1020","OTU_127","oralOTU_127","stoolASV1020",-0.268885955870152,"oral","stool",0,0,"oralOTU_127_stoolASV1020","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio","Unclassified_Butyrivibrio","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"18","ASV1020","ASV512","nasalASV512","stoolASV1020",-0.522651370384967,"nasal","stool",0,0,"nasalASV512_stoolASV1020","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","dentocariosa","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"19","ASV1020","ASV1","nasalASV1","stoolASV1020",0.319498898477925,"nasal","stool",0,0,"nasalASV1_stoolASV1020","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Unclassified_Cutibacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"20","ASV1020","ASV910","nasalASV910","stoolASV1020",-0.492439143108582,"nasal","stool",0,0,"nasalASV910_stoolASV1020","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillales_Incertae_Sedis_XI","Gemella","haemolysans","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"21","ASV1020","ASV1139","nasalASV1139","stoolASV1020",-0.316662709731051,"nasal","stool",0,0,"nasalASV1139_stoolASV1020","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","aeria","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"22","ASV1020","ASV3102","stoolASV3102","stoolASV1020",0.244259999723202,"stool","stool",0,0,"stoolASV1020_stoolASV3102","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter","pamelaeae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within"
"23","ASV1020","ASV2867","stoolASV2867","stoolASV1020",-0.284726994960994,"stool","stool",0,0,"stoolASV1020_stoolASV2867","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Unclassified_Eggerthellaceae","Unclassified_Eggerthellaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within"
"24","ASV1020","OTU_10","skinOTU_10","stoolASV1020",-0.481279840290722,"skin","stool",0,0,"skinOTU_10_stoolASV1020","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified_Streptococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"25","ASV1020","OTU_657","skinOTU_657","stoolASV1020",-0.368856146637371,"skin","stool",0,0,"skinOTU_657_stoolASV1020","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Unclassified_Stenotrophomonas","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"26","ASV1020","OTU_5","skinOTU_5","stoolASV1020",-0.274753594077596,"skin","stool",0,0,"skinOTU_5_stoolASV1020","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Unclassified_Veillonella","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"27","ASV1020","ASV1870","stoolASV1870","stoolASV1020",0.2983424966217,"stool","stool",0,0,"stoolASV1020_stoolASV1870","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Unclassified_Clostridiales_Incertae_Sedis_XIII","Unclassified_Clostridiales_Incertae_Sedis_XIII","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within"
"28","ASV1020","OTU_384","skinOTU_384","stoolASV1020",0.486596837906437,"skin","stool",0,0,"skinOTU_384_stoolASV1020","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Unclassified_Bacillaceae_1","Unclassified_Bacillaceae_1","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"29","ASV1020","ASV489","nasalASV489","stoolASV1020",-0.387982450894178,"nasal","stool",0,0,"nasalASV489_stoolASV1020","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sanguinis","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"30","ASV1020","OTU_536","skinOTU_536","stoolASV1020",0.377771934517986,"skin","stool",0,0,"skinOTU_536_stoolASV1020","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Alkalihalobacillus","Unclassified_Alkalihalobacillus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"31","ASV105","ASV253","nasalASV253","nasalASV105",-0.380010859857576,"nasal","nasal",0,0,"nasalASV105_nasalASV253","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","mitis","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptoniphilaceae","Anaerococcus","Unclassified_Anaerococcus","within"
"32","ASV1081","OTU_65","oralOTU_65","stoolASV1081",-0.318177707983141,"oral","stool",0,0,"oralOTU_65_stoolASV1081","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoanaerobaculum","Unclassified_Lachnoanaerobaculum","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","between"
"33","ASV1081","ASV299","nasalASV299","stoolASV1081",-0.30374994019419,"nasal","stool",0,0,"nasalASV299_stoolASV1081","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Unclassified_Staphylococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","between"
"34","ASV1081","ASV4488","stoolASV4488","stoolASV1081",-0.277743376545974,"stool","stool",0,0,"stoolASV1081_stoolASV4488","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella","Unclassified_Hungatella","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within"
"35","ASV1081","ASV2706","stoolASV2706","stoolASV1081",0.347298046001644,"stool","stool",0,0,"stoolASV1081_stoolASV2706","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae","Catabacter","Unclassified_Catabacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within"
"36","ASV1081","ASV1402","stoolASV1402","stoolASV1081",0.361737786199735,"stool","stool",0,0,"stoolASV1081_stoolASV1402","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Raoultibacter","Unclassified_Raoultibacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within"
"37","ASV1081","ASV1984","stoolASV1984","stoolASV1081",-0.295369726816159,"stool","stool",0,0,"stoolASV1081_stoolASV1984","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelatoclostridium","Unclassified_Erysipelatoclostridium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within"
"38","ASV1081","ASV378","nasalASV378","stoolASV1081",-0.427833931209766,"nasal","stool",0,0,"nasalASV378_stoolASV1081","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Unclassified_Staphylococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","between"
"39","ASV1081","ASV1189","stoolASV1189","stoolASV1081",0.267127662410842,"stool","stool",0,0,"stoolASV1081_stoolASV1189","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas","Unclassified_Intestinimonas","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within"
"40","ASV1081","ASV203","nasalASV203","stoolASV1081",-0.230791202732072,"nasal","stool",0,0,"nasalASV203_stoolASV1081","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","capitis","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","between"
"41","ASV1081","ASV1668","stoolASV1668","stoolASV1081",-0.382974594039924,"stool","stool",0,0,"stoolASV1081_stoolASV1668","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster","Unclassified_Enterocloster","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within"
"42","ASV1081","OTU_17","oralOTU_17","stoolASV1081",-0.379827428749332,"oral","stool",0,0,"oralOTU_17_stoolASV1081","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","concisus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","between"
"43","ASV11","ASV1411","nasalASV1411","nasalASV11",-0.25444452787165,"nasal","nasal",0,0,"nasalASV11_nasalASV1411","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","within"
"44","ASV111","ASV2312","stoolASV2312","stoolASV111",0.347930957130121,"stool","stool",0,0,"stoolASV111_stoolASV2312","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","piger","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"45","ASV111","ASV373","stoolASV373","stoolASV111",-0.279575714197739,"stool","stool",0,0,"stoolASV111_stoolASV373","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Unclassified_Veillonella","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"46","ASV111","ASV267","stoolASV267","stoolASV111",0.353306614629214,"stool","stool",0,0,"stoolASV111_stoolASV267","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Dysosmobacter","Unclassified_Dysosmobacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"47","ASV111","ASV1984","stoolASV1984","stoolASV111",0.298542667901364,"stool","stool",0,0,"stoolASV111_stoolASV1984","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelatoclostridium","Unclassified_Erysipelatoclostridium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"48","ASV111","ASV2080","stoolASV2080","stoolASV111",0.380847111460045,"stool","stool",0,0,"stoolASV111_stoolASV2080","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Cloacibacillus","evryensis","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"49","ASV111","ASV122","stoolASV122","stoolASV111",0.363788036951552,"stool","stool",0,0,"stoolASV111_stoolASV122","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"50","ASV111","ASV22","nasalASV22","stoolASV111",-0.463026969020994,"nasal","stool",0,0,"nasalASV22_stoolASV111","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","epidermidis","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","between"
"51","ASV111","OTU_582","oralOTU_582","stoolASV111",-0.17389110695431,"oral","stool",0,0,"oralOTU_582_stoolASV111","Bacteria","Tenericutes","Mollicutes","Mycoplasmoidales","Metamycoplasmataceae","Metamycoplasma","Unclassified_Metamycoplasma","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","between"
"52","ASV111","ASV4488","stoolASV4488","stoolASV111",0.408573451600819,"stool","stool",0,0,"stoolASV111_stoolASV4488","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella","Unclassified_Hungatella","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"53","ASV111","ASV17","nasalASV17","stoolASV111",-0.36234020546881,"nasal","stool",0,0,"nasalASV17_stoolASV111","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptoniphilaceae","Peptoniphilus","Unclassified_Peptoniphilus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","between"
"54","ASV111","ASV293","stoolASV293","stoolASV111",-0.266319514619563,"stool","stool",0,0,"stoolASV111_stoolASV293","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","longicatena","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"55","ASV111","ASV2867","stoolASV2867","stoolASV111",0.305481973888235,"stool","stool",0,0,"stoolASV111_stoolASV2867","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Unclassified_Eggerthellaceae","Unclassified_Eggerthellaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"56","ASV111","ASV2706","stoolASV2706","stoolASV111",0.303972506133362,"stool","stool",0,0,"stoolASV111_stoolASV2706","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae","Catabacter","Unclassified_Catabacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"57","ASV111","ASV1470","stoolASV1470","stoolASV111",0.243448972336684,"stool","stool",0,0,"stoolASV111_stoolASV1470","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Ihubacter","Unclassified_Ihubacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"58","ASV111","ASV712","stoolASV712","stoolASV111",0.440211141449923,"stool","stool",0,0,"stoolASV111_stoolASV712","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Beduinibacterium","Unclassified_Beduinibacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"59","ASV111","ASV8","nasalASV8","stoolASV111",0.325422770010242,"nasal","stool",0,0,"nasalASV8_stoolASV111","Bacteria","Actinobacteria","Actinobacteria","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Unclassified_Corynebacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","between"
"60","ASV111","ASV2545","stoolASV2545","stoolASV111",0.309477983602427,"stool","stool",0,0,"stoolASV111_stoolASV2545","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Colidextribacter","Unclassified_Colidextribacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"61","ASV111","ASV1402","stoolASV1402","stoolASV111",0.329142028561345,"stool","stool",0,0,"stoolASV111_stoolASV1402","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Raoultibacter","Unclassified_Raoultibacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"62","ASV111","ASV1870","stoolASV1870","stoolASV111",0.419357515748724,"stool","stool",0,0,"stoolASV111_stoolASV1870","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Unclassified_Clostridiales_Incertae_Sedis_XIII","Unclassified_Clostridiales_Incertae_Sedis_XIII","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"63","ASV111","ASV5093","stoolASV5093","stoolASV111",0.485934914461072,"stool","stool",0,0,"stoolASV111_stoolASV5093","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Hydrogeniiclostridium","Unclassified_Hydrogeniiclostridium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"64","ASV111","ASV221","nasalASV221","stoolASV111",-0.378683697929337,"nasal","stool",0,0,"nasalASV221_stoolASV111","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptoniphilaceae","Finegoldia","magna","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","between"
"65","ASV111","ASV2484","stoolASV2484","stoolASV111",-0.258913816249577,"stool","stool",0,0,"stoolASV111_stoolASV2484","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Senegalimassilia","Unclassified_Senegalimassilia","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"66","ASV111","ASV190","stoolASV190","stoolASV111",0.335952094955487,"stool","stool",0,0,"stoolASV111_stoolASV190","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Unclassified_Erysipelotrichaceae","Unclassified_Erysipelotrichaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"67","ASV111","ASV2269","stoolASV2269","stoolASV111",0.305106298642804,"stool","stool",0,0,"stoolASV111_stoolASV2269","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Frisingicoccus","Unclassified_Frisingicoccus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within"
"68","ASV1111","OTU_49","skinOTU_49","stoolASV1111",-0.3505774828414,"skin","stool",0,0,"skinOTU_49_stoolASV1111","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillales_Incertae_Sedis_XI","Gemella","Unclassified_Gemella","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","between"
"69","ASV1111","OTU_299","skinOTU_299","stoolASV1111",-0.233517232229,"skin","stool",0,0,"skinOTU_299_stoolASV1111","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","aerosaccus","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","between"
"70","ASV1111","ASV3180","stoolASV3180","stoolASV1111",0.264414676329623,"stool","stool",0,0,"stoolASV1111_stoolASV3180","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Acutalibacter","Unclassified_Acutalibacter","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within"
"71","ASV1111","ASV1600","stoolASV1600","stoolASV1111",0.256779024255651,"stool","stool",0,0,"stoolASV1111_stoolASV1600","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Terrisporobacter","Unclassified_Terrisporobacter","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within"
"72","ASV1111","ASV7","nasalASV7","stoolASV1111",0.320428042004082,"nasal","stool",0,0,"nasalASV7_stoolASV1111","Bacteria","Actinobacteria","Actinobacteria","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Unclassified_Corynebacterium","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","between"
