"","to_taxa","from_taxa","from","to","cor","from_class","to_class","p_value","p_value_adjust","name","from_Kingdom","from_Phylum","from_Class","from_Order","from_Family","from_Genus","from_Species","to_Kingdom","to_Phylum","to_Class","to_Order","to_Family","to_Genus","to_Species","compare"
"1","ASV1020","OTU_1096","skinOTU_1096","stoolASV1020",0.314344396766666,"skin","stool",0,0,"skinOTU_1096_stoolASV1020","Bacteria","Actinobacteria","Actinobacteria","Mycobacteriales","Nocardiaceae","Rhodococcus","Unclassified_Rhodococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"2","ASV1020","OTU_541","skinOTU_541","stoolASV1020",0.354404752803542,"skin","stool",0,0,"skinOTU_541_stoolASV1020","Bacteria","Firmicutes","Bacilli","Bacillales","Unclassified_Bacillales","Unclassified_Bacillales","Unclassified_Bacillales","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"3","ASV1020","OTU_31","oralOTU_31","stoolASV1020",0.242490826859315,"oral","stool",0,0,"oralOTU_31_stoolASV1020","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","mucilaginosa","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"4","ASV1020","OTU_1656","oralOTU_1656","stoolASV1020",0.176024080995506,"oral","stool",0,0,"oralOTU_1656_stoolASV1020","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Fretibacterium","Unclassified_Fretibacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"5","ASV1020","OTU_21","skinOTU_21","stoolASV1020",-0.395703538542797,"skin","stool",0,0,"skinOTU_21_stoolASV1020","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Unclassified_Leptotrichia","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"6","ASV1020","OTU_127","oralOTU_127","stoolASV1020",-0.268885955870152,"oral","stool",0,0,"oralOTU_127_stoolASV1020","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio","Unclassified_Butyrivibrio","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"7","ASV1020","ASV512","nasalASV512","stoolASV1020",-0.522651370384967,"nasal","stool",0,0,"nasalASV512_stoolASV1020","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","dentocariosa","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"8","ASV1020","ASV1","nasalASV1","stoolASV1020",0.319498898477925,"nasal","stool",0,0,"nasalASV1_stoolASV1020","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Unclassified_Cutibacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"9","ASV1020","ASV910","nasalASV910","stoolASV1020",-0.492439143108582,"nasal","stool",0,0,"nasalASV910_stoolASV1020","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillales_Incertae_Sedis_XI","Gemella","haemolysans","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"10","ASV1020","ASV1139","nasalASV1139","stoolASV1020",-0.316662709731051,"nasal","stool",0,0,"nasalASV1139_stoolASV1020","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","aeria","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"11","ASV1020","OTU_10","skinOTU_10","stoolASV1020",-0.481279840290722,"skin","stool",0,0,"skinOTU_10_stoolASV1020","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified_Streptococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"12","ASV1020","OTU_657","skinOTU_657","stoolASV1020",-0.368856146637371,"skin","stool",0,0,"skinOTU_657_stoolASV1020","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Unclassified_Stenotrophomonas","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"13","ASV1020","OTU_5","skinOTU_5","stoolASV1020",-0.274753594077596,"skin","stool",0,0,"skinOTU_5_stoolASV1020","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Unclassified_Veillonella","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"14","ASV1020","OTU_384","skinOTU_384","stoolASV1020",0.486596837906437,"skin","stool",0,0,"skinOTU_384_stoolASV1020","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Unclassified_Bacillaceae_1","Unclassified_Bacillaceae_1","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"15","ASV1020","ASV489","nasalASV489","stoolASV1020",-0.387982450894178,"nasal","stool",0,0,"nasalASV489_stoolASV1020","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","sanguinis","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"16","ASV1020","OTU_536","skinOTU_536","stoolASV1020",0.377771934517986,"skin","stool",0,0,"skinOTU_536_stoolASV1020","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Alkalihalobacillus","Unclassified_Alkalihalobacillus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","between"
"17","ASV1081","OTU_65","oralOTU_65","stoolASV1081",-0.318177707983141,"oral","stool",0,0,"oralOTU_65_stoolASV1081","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoanaerobaculum","Unclassified_Lachnoanaerobaculum","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","between"
"18","ASV1081","ASV299","nasalASV299","stoolASV1081",-0.30374994019419,"nasal","stool",0,0,"nasalASV299_stoolASV1081","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Unclassified_Staphylococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","between"
"19","ASV1081","ASV378","nasalASV378","stoolASV1081",-0.427833931209766,"nasal","stool",0,0,"nasalASV378_stoolASV1081","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Unclassified_Staphylococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","between"
"20","ASV1081","ASV203","nasalASV203","stoolASV1081",-0.230791202732072,"nasal","stool",0,0,"nasalASV203_stoolASV1081","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","capitis","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","between"
"21","ASV1081","OTU_17","oralOTU_17","stoolASV1081",-0.379827428749332,"oral","stool",0,0,"oralOTU_17_stoolASV1081","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","concisus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","between"
"22","ASV111","ASV22","nasalASV22","stoolASV111",-0.463026969020994,"nasal","stool",0,0,"nasalASV22_stoolASV111","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","epidermidis","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","between"
"23","ASV111","OTU_582","oralOTU_582","stoolASV111",-0.17389110695431,"oral","stool",0,0,"oralOTU_582_stoolASV111","Bacteria","Tenericutes","Mollicutes","Mycoplasmoidales","Metamycoplasmataceae","Metamycoplasma","Unclassified_Metamycoplasma","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","between"
"24","ASV111","ASV17","nasalASV17","stoolASV111",-0.36234020546881,"nasal","stool",0,0,"nasalASV17_stoolASV111","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptoniphilaceae","Peptoniphilus","Unclassified_Peptoniphilus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","between"
"25","ASV111","ASV8","nasalASV8","stoolASV111",0.325422770010242,"nasal","stool",0,0,"nasalASV8_stoolASV111","Bacteria","Actinobacteria","Actinobacteria","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Unclassified_Corynebacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","between"
"26","ASV111","ASV221","nasalASV221","stoolASV111",-0.378683697929337,"nasal","stool",0,0,"nasalASV221_stoolASV111","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptoniphilaceae","Finegoldia","magna","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","between"
"27","ASV1111","OTU_49","skinOTU_49","stoolASV1111",-0.3505774828414,"skin","stool",0,0,"skinOTU_49_stoolASV1111","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillales_Incertae_Sedis_XI","Gemella","Unclassified_Gemella","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","between"
"28","ASV1111","OTU_299","skinOTU_299","stoolASV1111",-0.233517232229,"skin","stool",0,0,"skinOTU_299_stoolASV1111","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","aerosaccus","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","between"
"29","ASV1111","ASV7","nasalASV7","stoolASV1111",0.320428042004082,"nasal","stool",0,0,"nasalASV7_stoolASV1111","Bacteria","Actinobacteria","Actinobacteria","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Unclassified_Corynebacterium","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","between"
"30","ASV1111","OTU_778","skinOTU_778","stoolASV1111",-0.358804988506366,"skin","stool",0,0,"skinOTU_778_stoolASV1111","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas","Unclassified_Roseomonas","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","between"
"31","ASV1111","ASV94","nasalASV94","stoolASV1111",-0.389410365820615,"nasal","stool",0,0,"nasalASV94_stoolASV1111","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Unclassified_Klebsiella","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","between"
"32","ASV1111","OTU_21","skinOTU_21","stoolASV1111",-0.268214756970275,"skin","stool",0,0,"skinOTU_21_stoolASV1111","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Unclassified_Leptotrichia","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","between"
"33","ASV1111","OTU_32","skinOTU_32","stoolASV1111",-0.360811176414802,"skin","stool",0,0,"skinOTU_32_stoolASV1111","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Unclassified_Carnobacteriaceae","Unclassified_Carnobacteriaceae","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","between"
"34","ASV1111","OTU_2","skinOTU_2","stoolASV1111",-0.266215900782734,"skin","stool",0,0,"skinOTU_2_stoolASV1111","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Unclassified_Neisseria","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","between"
"35","ASV112","OTU_399","oralOTU_399","stoolASV112",-0.207463192364093,"oral","stool",0,0,"oralOTU_399_stoolASV112","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Unclassified_Neisseriaceae","Unclassified_Neisseriaceae","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Unclassified_Paraprevotella","between"
"36","ASV112","OTU_355","skinOTU_355","stoolASV112",-0.409056238180556,"skin","stool",0,0,"skinOTU_355_stoolASV112","Bacteria","Cyanobacteria/Chloroplast","Chloroplast","Chloroplast","Streptophyta","Unclassified_Streptophyta","Unclassified_Streptophyta","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Unclassified_Paraprevotella","between"
"37","ASV113","ASV378","nasalASV378","stoolASV113",-0.388103329512735,"nasal","stool",0,0,"nasalASV378_stoolASV113","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Unclassified_Staphylococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","between"
"38","ASV113","OTU_288","skinOTU_288","stoolASV113",0.304393251865415,"skin","stool",0,0,"skinOTU_288_stoolASV113","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Unclassified_Lactococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","between"
"39","ASV113","OTU_65","oralOTU_65","stoolASV113",-0.369198489629509,"oral","stool",0,0,"oralOTU_65_stoolASV113","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoanaerobaculum","Unclassified_Lachnoanaerobaculum","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","between"
"40","ASV113","ASV22","nasalASV22","stoolASV113",-0.413590799029969,"nasal","stool",0,0,"nasalASV22_stoolASV113","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","epidermidis","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","between"
"41","ASV113","ASV83","nasalASV83","stoolASV113",-0.361125866623921,"nasal","stool",0,0,"nasalASV83_stoolASV113","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Unclassified_Cutibacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","between"
"42","ASV113","ASV2","nasalASV2","stoolASV113",-0.356047331651468,"nasal","stool",0,0,"nasalASV2_stoolASV113","Bacteria","Actinobacteria","Actinobacteria","Mycobacteriales","Corynebacteriaceae","Corynebacterium","segmentosum","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","between"
"43","ASV113","OTU_18","oralOTU_18","stoolASV113",-0.331692514530737,"oral","stool",0,0,"oralOTU_18_stoolASV113","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Unclassified_Fusobacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","between"
"44","ASV113","OTU_25","oralOTU_25","stoolASV113",-0.339243726440735,"oral","stool",0,0,"oralOTU_25_stoolASV113","Bacteria","Candidatus_Saccharibacteria","Unclassified_Candidatus_Saccharibacteria","Unclassified_Candidatus_Saccharibacteria","Unclassified_Candidatus_Saccharibacteria","Unclassified_Candidatus_Saccharibacteria","Unclassified_Candidatus_Saccharibacteria","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","between"
"45","ASV117","ASV30","nasalASV30","stoolASV117",0.501924844170149,"nasal","stool",0,0,"nasalASV30_stoolASV117","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Unclassified_Cutibacterium","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Unclassified_Faecalibacillus","between"
"46","ASV117","OTU_49","skinOTU_49","stoolASV117",-0.336878133663246,"skin","stool",0,0,"skinOTU_49_stoolASV117","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillales_Incertae_Sedis_XI","Gemella","Unclassified_Gemella","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Unclassified_Faecalibacillus","between"
"47","ASV117","OTU_21","skinOTU_21","stoolASV117",-0.337795349024033,"skin","stool",0,0,"skinOTU_21_stoolASV117","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Unclassified_Leptotrichia","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Unclassified_Faecalibacillus","between"
"48","ASV117","OTU_1094","skinOTU_1094","stoolASV117",-0.328181616567404,"skin","stool",0,0,"skinOTU_1094_stoolASV117","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","Unclassified_Microbacterium","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Unclassified_Faecalibacillus","between"
"49","ASV117","OTU_32","skinOTU_32","stoolASV117",-0.44098205804546,"skin","stool",0,0,"skinOTU_32_stoolASV117","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Unclassified_Carnobacteriaceae","Unclassified_Carnobacteriaceae","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Unclassified_Faecalibacillus","between"
"50","ASV117","OTU_106","oralOTU_106","stoolASV117",0.39480701460006,"oral","stool",0,0,"oralOTU_106_stoolASV117","Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","sulci","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Unclassified_Faecalibacillus","between"
"51","ASV117","OTU_25","oralOTU_25","stoolASV117",0.387789594921306,"oral","stool",0,0,"oralOTU_25_stoolASV117","Bacteria","Candidatus_Saccharibacteria","Unclassified_Candidatus_Saccharibacteria","Unclassified_Candidatus_Saccharibacteria","Unclassified_Candidatus_Saccharibacteria","Unclassified_Candidatus_Saccharibacteria","Unclassified_Candidatus_Saccharibacteria","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Unclassified_Faecalibacillus","between"
"52","ASV117","OTU_1","skinOTU_1","stoolASV117",0.482829995520166,"skin","stool",0,0,"skinOTU_1_stoolASV117","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Unclassified_Cutibacterium","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Unclassified_Faecalibacillus","between"
"53","ASV117","OTU_47","oralOTU_47","stoolASV117",0.366434328488237,"oral","stool",0,0,"oralOTU_47_stoolASV117","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Unclassified_Faecalibacillus","between"
"54","ASV117","OTU_778","skinOTU_778","stoolASV117",-0.451652592417285,"skin","stool",0,0,"skinOTU_778_stoolASV117","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas","Unclassified_Roseomonas","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Unclassified_Faecalibacillus","between"
"55","ASV117","ASV15","nasalASV15","stoolASV117",0.590268573738289,"nasal","stool",0,0,"nasalASV15_stoolASV117","Bacteria","Actinobacteria","Actinobacteria","Mycobacteriales","Lawsonellaceae","Lawsonella","Unclassified_Lawsonella","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Unclassified_Faecalibacillus","between"
"56","ASV117","ASV1","nasalASV1","stoolASV117",0.592412350218116,"nasal","stool",0,0,"nasalASV1_stoolASV117","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Unclassified_Cutibacterium","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Unclassified_Faecalibacillus","between"
"57","ASV1189","ASV378","nasalASV378","stoolASV1189",-0.426292680659339,"nasal","stool",0,0,"nasalASV378_stoolASV1189","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Unclassified_Staphylococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas","Unclassified_Intestinimonas","between"
"58","ASV1189","ASV84","nasalASV84","stoolASV1189",-0.3876609148899,"nasal","stool",0,0,"nasalASV84_stoolASV1189","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Unclassified_Staphylococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas","Unclassified_Intestinimonas","between"
"59","ASV12","ASV512","nasalASV512","stoolASV12",-0.351727295096214,"nasal","stool",0,0,"nasalASV512_stoolASV12","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","dentocariosa","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uniformis","between"
"60","ASV12","OTU_469","skinOTU_469","stoolASV12",-0.49047500580775,"skin","stool",0,0,"skinOTU_469_stoolASV12","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium","Unclassified_Bradyrhizobium","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uniformis","between"
"61","ASV12","OTU_1","skinOTU_1","stoolASV12",0.516490052952309,"skin","stool",0,0,"skinOTU_1_stoolASV12","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Unclassified_Cutibacterium","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uniformis","between"
"62","ASV12","OTU_327","skinOTU_327","stoolASV12",0.196460614250066,"skin","stool",0,0,"skinOTU_327_stoolASV12","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Unclassified_Granulicatella","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uniformis","between"
"63","ASV12","OTU_166","oralOTU_166","stoolASV12",0.260460553803931,"oral","stool",0,0,"oralOTU_166_stoolASV12","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","Unclassified_Delftia","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uniformis","between"
"64","ASV12","OTU_275","oralOTU_275","stoolASV12",0.199067566887102,"oral","stool",0,0,"oralOTU_275_stoolASV12","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Alloscardovia","omnicolens","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uniformis","between"
"65","ASV12","OTU_399","oralOTU_399","stoolASV12",0.265712847925054,"oral","stool",0,0,"oralOTU_399_stoolASV12","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Unclassified_Neisseriaceae","Unclassified_Neisseriaceae","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uniformis","between"
"66","ASV122","OTU_493","oralOTU_493","stoolASV122",-0.205645372788412,"oral","stool",0,0,"oralOTU_493_stoolASV122","Bacteria","Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","between"
"67","ASV122","OTU_14","oralOTU_14","stoolASV122",-0.33901276111776,"oral","stool",0,0,"oralOTU_14_stoolASV122","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","between"
"68","ASV122","ASV69","nasalASV69","stoolASV122",-0.411711490920988,"nasal","stool",0,0,"nasalASV69_stoolASV122","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","mucilaginosa","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","between"
"69","ASV122","OTU_399","oralOTU_399","stoolASV122",-0.293134817802566,"oral","stool",0,0,"oralOTU_399_stoolASV122","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Unclassified_Neisseriaceae","Unclassified_Neisseriaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","between"
"70","ASV122","OTU_5","oralOTU_5","stoolASV122",-0.34681797990822,"oral","stool",0,0,"oralOTU_5_stoolASV122","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Unclassified_Veillonella","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","between"
"71","ASV122","OTU_933","skinOTU_933","stoolASV122",-0.372329563982782,"skin","stool",0,0,"skinOTU_933_stoolASV122","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium","paucivorans","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","between"
