"","to_taxa","from_taxa","from","to","cor","p","p_adjust","p_adjust2","from_class","to_class","name","from_Kingdom","from_Phylum","from_Class","from_Order","from_Family","from_Genus","from_Species","to_Kingdom","to_Phylum","to_Class","to_Order","to_Family","to_Genus","to_Species","compare","compareclass"
"1","ASV1020","ASV152","stoolASV152","stoolASV1020",-0.120965386479681,0.000452677659314691,0.0015136409233335,0.0038938441183275,"stool","stool","stoolASV1020_stoolASV152","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Fusicatenibacter","Unclassified_Fusicatenibacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"2","ASV1020","ASV87","stoolASV87","stoolASV1020",-0.0894586507527104,0.00961295142409955,0.0321433063243329,0.0469531367645163,"stool","stool","stoolASV1020_stoolASV87","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter","Unclassified_Oscillibacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"3","ASV1020","ASV67","stoolASV67","stoolASV1020",-0.162407179111924,2.32434305921325e-06,1.91311313335244e-05,4.27149336836797e-05,"stool","stool","stoolASV1020_stoolASV67","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Unclassified_Faecalibacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"4","ASV1020","ASV474","stoolASV474","stoolASV1020",-0.0899805019186928,0.00919771991018574,0.0228873495439506,0.0455315545442062,"stool","stool","stoolASV1020_stoolASV474","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerobutyricum","Unclassified_Anaerobutyricum","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"5","ASV1020","ASV194","stoolASV194","stoolASV1020",-0.0965340219565867,0.00518711765163263,0.0132147997315403,0.0294726104186313,"stool","stool","stoolASV1020_stoolASV194","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Ruminococcus2","Unclassified_Ruminococcus2","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"6","ASV1020","ASV65","stoolASV65","stoolASV1020",-0.109881778724945,0.00145315634000611,0.00501573317356948,0.0102539650722996,"stool","stool","stoolASV1020_stoolASV65","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","Unclassified_Lachnospira","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"7","ASV1020","ASV130","stoolASV130","stoolASV1020",-0.11664884606023,0.00072152109091781,0.00173729685087525,0.00574856991643564,"stool","stool","stoolASV1020_stoolASV130","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"8","ASV1020","ASV122","stoolASV122","stoolASV1020",-0.119067563357257,0.000556702320542281,0.00175197494994188,0.00461700008752697,"stool","stool","stoolASV1020_stoolASV122","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"9","ASV1020","ASV48","stoolASV48","stoolASV1020",-0.132405722041797,0.000122122619522773,0.00043557067629789,0.00126300758096244,"stool","stool","stoolASV1020_stoolASV48","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unclassified_Lachnospiraceae","Unclassified_Lachnospiraceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"10","ASV1020","ASV27","stoolASV27","stoolASV1020",-0.101131141425689,0.00340098273370627,0.0158219631524596,0.0210588703722029,"stool","stool","stoolASV1020_stoolASV27","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","Unclassified_Agathobacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"11","ASV1020","ASV201","stoolASV201","stoolASV1020",-0.0862876088489844,0.0125139144416699,0.034333047314325,0.0575157793828495,"stool","stool","stoolASV1020_stoolASV201","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","Unclassified_Coprococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"12","ASV1020","ASV293","stoolASV293","stoolASV1020",-0.108864628430761,0.00160922462102224,0.00441505216536871,0.0111323339492952,"stool","stool","stoolASV1020_stoolASV293","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","longicatena","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"13","ASV1020","ASV97","stoolASV97","stoolASV1020",-0.132834526570685,0.000116023843405841,0.000954965480340385,0.00121052687907769,"stool","stool","stoolASV1020_stoolASV97","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","hominis","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"14","ASV1081","ASV152","stoolASV152","stoolASV1081",-0.08438505742842,0.0146041864911958,0.0294839236709046,0.0642842488034218,"stool","stool","stoolASV1081_stoolASV152","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Fusicatenibacter","Unclassified_Fusicatenibacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"15","ASV1081","ASV130","stoolASV130","stoolASV1081",-0.14679612933481,2.01048522511255e-05,7.41986445552595e-05,0.000272471472254403,"stool","stool","stoolASV1081_stoolASV130","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"16","ASV1081","ASV78","stoolASV78","stoolASV1081",-0.112722574417183,0.00108803333970041,0.00317474712933611,0.00809414795726443,"stool","stool","stoolASV1081_stoolASV78","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum","Unclassified_Subdoligranulum","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"17","ASV1081","ASV65","stoolASV65","stoolASV1081",-0.100305519259372,0.0036733943649455,0.011560388148505,0.022403489153483,"stool","stool","stoolASV1081_stoolASV65","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","Unclassified_Lachnospira","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"18","ASV1081","ASV940","stoolASV940","stoolASV1081",0.102344522524232,0.00303385750015695,0.0170854080271997,0.0193292345683344,"stool","stool","stoolASV1081_stoolASV940","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Pseudoflavonifractor","Unclassified_Pseudoflavonifractor","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"19","ASV1081","ASV293","stoolASV293","stoolASV1081",-0.0949090772633978,0.00599761839911916,0.0142610037490167,0.0332373841839065,"stool","stool","stoolASV1081_stoolASV293","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","longicatena","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"20","ASV1081","ASV117","stoolASV117","stoolASV1081",-0.0923926979112891,0.0074787882595668,0.0266743447924549,0.0391186340264049,"stool","stool","stoolASV1081_stoolASV117","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Unclassified_Faecalibacillus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"21","ASV1081","ASV43","stoolASV43","stoolASV1081",-0.165312404942968,1.51976068114333e-06,1.4783126625667e-05,2.94411844981557e-05,"stool","stool","stoolASV1081_stoolASV43","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Unclassified_Ruminococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"22","ASV1081","ASV97","stoolASV97","stoolASV1081",-0.0903026078277322,0.00894947110325498,0.0383037363219313,0.0448021402103919,"stool","stool","stoolASV1081_stoolASV97","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","hominis","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"23","ASV1081","ASV77","stoolASV77","stoolASV1081",-0.151256784521632,1.10889082471612e-05,6.97948930850736e-05,0.000169501883206607,"stool","stool","stoolASV1081_stoolASV77","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes","hadrus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"24","ASV1081","ASV113","stoolASV113","stoolASV1081",-0.126761274666514,0.000236284824733146,0.00252824762464466,0.0022524770677517,"stool","stool","stoolASV1081_stoolASV113","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"25","ASV1081","ASV201","stoolASV201","stoolASV1081",-0.108703474972237,0.0016353196754664,0.00624925733124658,0.0112855786403947,"stool","stool","stoolASV1081_stoolASV201","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","Unclassified_Coprococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"26","ASV1081","ASV122","stoolASV122","stoolASV1081",-0.122877050543434,0.000366433639457178,0.0011881333158157,0.00330078578925667,"stool","stool","stoolASV1081_stoolASV122","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"27","ASV1081","ASV474","stoolASV474","stoolASV1081",-0.0989045146989626,0.00418129029936024,0.0116090730095238,0.0249461139329731,"stool","stool","stoolASV1081_stoolASV474","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerobutyricum","Unclassified_Anaerobutyricum","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"28","ASV1081","ASV254","stoolASV254","stoolASV1081",-0.126851753035121,0.000233847174538994,0.00417027461261206,0.00223295771584399,"stool","stool","stoolASV1081_stoolASV254","Bacteria","Cyanobacteria/Chloroplast","Chloroplast","Chloroplast","Streptophyta","Unclassified_Streptophyta","Unclassified_Streptophyta","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"29","ASV11","ASV11","nasalASV11","nasalASV11",1,0,0,0,"nasal","nasal","nasalASV11_nasalASV11","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","within","nasal_nasal"
"30","ASV11","ASV5","nasalASV5","nasalASV11",0.120444523242434,0.000573965474558443,0.00270583723720409,0.00265978043316657,"nasal","nasal","nasalASV11_nasalASV5","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Unclassified_Phocaeicola","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","within","nasal_nasal"
"31","ASV111","ASV5","stoolASV5","stoolASV111",-0.171818792624449,5.71265846311941e-07,6.79171617281975e-06,1.24106692114334e-05,"stool","stool","stoolASV111_stoolASV5","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Unclassified_Phocaeicola","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within","stool_stool"
"32","ASV111","ASV67","stoolASV67","stoolASV111",-0.090210096775058,0.00902015118062715,0.0260853020628947,0.0449985668265796,"stool","stool","stoolASV111_stoolASV67","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Unclassified_Faecalibacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within","stool_stool"
"33","ASV111","ASV97","stoolASV97","stoolASV111",-0.121577120858691,0.000423211644409762,0.00323454613941747,0.00366794104227658,"stool","stool","stoolASV111_stoolASV97","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","hominis","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within","stool_stool"
"34","ASV111","ASV57","stoolASV57","stoolASV111",-0.105928281826037,0.00215018584479265,0.0121089413364639,0.0143374943139377,"stool","stool","stoolASV111_stoolASV57","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Parabacteroides","merdae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within","stool_stool"
"35","ASV111","ASV33","stoolASV33","stoolASV111",-0.10864509780761,0.00164486801220367,0.0176000877305793,0.0113105668899218,"stool","stool","stoolASV111_stoolASV33","Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within","stool_stool"
"36","ASV111","ASV65","stoolASV65","stoolASV111",-0.151424408911136,1.08401019126449e-05,0.0001159890904653,0.000166142338417498,"stool","stool","stoolASV111_stoolASV65","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","Unclassified_Lachnospira","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within","stool_stool"
"37","ASV111","ASV48","stoolASV48","stoolASV111",-0.0960954752499316,0.00539551147765046,0.0117820352675224,0.0304601863718522,"stool","stool","stoolASV111_stoolASV48","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unclassified_Lachnospiraceae","Unclassified_Lachnospiraceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within","stool_stool"
"38","ASV1111","ASV26","stoolASV26","stoolASV1111",-0.123630169847338,0.000336877463096848,0.0016384494796074,0.00308799845876366,"stool","stool","stoolASV1111_stoolASV26","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","putredinis","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"39","ASV1111","ASV48","stoolASV48","stoolASV1111",-0.113592958228363,0.00099441450129885,0.00280006188523624,0.00748524104232119,"stool","stool","stoolASV1111_stoolASV48","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unclassified_Lachnospiraceae","Unclassified_Lachnospiraceae","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"40","ASV1111","ASV117","stoolASV117","stoolASV1111",-0.178632829073976,1.96951892069703e-07,2.63423155643227e-06,4.61125196790598e-06,"stool","stool","stoolASV1111_stoolASV117","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Unclassified_Faecalibacillus","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"41","ASV1111","ASV338","stoolASV338","stoolASV1111",-0.108422906416116,0.00168168054292239,0.0108071018974768,0.0115221786570428,"stool","stool","stoolASV1111_stoolASV338","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Unclassified_Odoribacter","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"42","ASV1111","ASV43","stoolASV43","stoolASV1111",-0.157305973972024,4.81460407233068e-06,3.43441757159589e-05,8.04706598892175e-05,"stool","stool","stoolASV1111_stoolASV43","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Unclassified_Ruminococcus","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"43","ASV1111","ASV712","stoolASV712","stoolASV1111",0.128709539107368,0.000188713699769255,0.00288462369647289,0.00184192936799505,"stool","stool","stoolASV1111_stoolASV712","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Beduinibacterium","Unclassified_Beduinibacterium","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"44","ASV1111","ASV65","stoolASV65","stoolASV1111",-0.140629722337268,4.45006802947806e-05,0.000366274830118579,0.000541880802543862,"stool","stool","stoolASV1111_stoolASV65","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","Unclassified_Lachnospira","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"45","ASV1111","ASV256","stoolASV256","stoolASV1111",-0.129007483567714,0.000182285259496231,0.00150034790508436,0.00178527282803451,"stool","stool","stoolASV1111_stoolASV256","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Mediterraneibacter","Unclassified_Mediterraneibacter","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"46","ASV1111","ASV474","stoolASV474","stoolASV1111",-0.198908162568883,6.47148869137493e-09,5.32653299982398e-08,1.96530700338333e-07,"stool","stool","stoolASV1111_stoolASV474","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerobutyricum","Unclassified_Anaerobutyricum","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"47","ASV1111","ASV1081","stoolASV1081","stoolASV1111",0.102774799053922,0.00291259566200333,0.0231873394654852,0.0186188206221531,"stool","stool","stoolASV1081_stoolASV1111","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"48","ASV1111","ASV236","stoolASV236","stoolASV1111",-0.154948030839132,6.69003029019625e-06,5.1130945789357e-05,0.000108031250765101,"stool","stool","stoolASV1111_stoolASV236","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","aerofaciens","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"49","ASV1111","ASV77","stoolASV77","stoolASV1111",-0.159740252730008,3.41090524413075e-06,2.60690615087136e-05,6.03577343741159e-05,"stool","stool","stoolASV1111_stoolASV77","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes","hadrus","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"50","ASV1111","ASV152","stoolASV152","stoolASV1111",-0.179732978232258,1.65198706520347e-07,1.03978009398101e-06,3.93695218409379e-06,"stool","stool","stoolASV1111_stoolASV152","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Fusicatenibacter","Unclassified_Fusicatenibacter","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"51","ASV1111","ASV31","stoolASV31","stoolASV1111",0.105967316486422,0.00214201598066601,0.0163711221379473,0.0142996740306969,"stool","stool","stoolASV1111_stoolASV31","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Unclassified_Prevotella","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"52","ASV1111","ASV155","stoolASV155","stoolASV1111",-0.111940350849194,0.00117904493490647,0.00663988463342064,0.00864758837908018,"stool","stool","stoolASV1111_stoolASV155","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio","crossotus","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"53","ASV1111","ASV194","stoolASV194","stoolASV1111",-0.174654594556628,3.68592461188097e-07,3.28661611226053e-06,8.19420405464567e-06,"stool","stool","stoolASV1111_stoolASV194","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Ruminococcus2","Unclassified_Ruminococcus2","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"54","ASV1111","ASV535","stoolASV535","stoolASV1111",0.104681155249311,0.00242670338131979,0.028850806866802,0.015885264158222,"stool","stool","stoolASV1111_stoolASV535","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","Unclassified_Turicibacter","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"55","ASV1111","ASV78","stoolASV78","stoolASV1111",-0.119154331026288,0.000551498023069322,0.00168600824195478,0.00459207335717867,"stool","stool","stoolASV1111_stoolASV78","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum","Unclassified_Subdoligranulum","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"56","ASV1111","ASV122","stoolASV122","stoolASV1111",-0.125774059722353,0.000264474557991283,0.000975819920864389,0.00247585381393475,"stool","stool","stoolASV1111_stoolASV122","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"57","ASV1111","ASV293","stoolASV293","stoolASV1111",-0.217034374061769,2.21831347904946e-10,1.82584263275609e-09,8.16638939602484e-09,"stool","stool","stoolASV1111_stoolASV293","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","longicatena","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"58","ASV1111","ASV201","stoolASV201","stoolASV1111",-0.13921640852259,5.31467645772188e-05,0.000315927989431245,0.000631855978862491,"stool","stool","stoolASV1111_stoolASV201","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","Unclassified_Coprococcus","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"59","ASV1111","ASV113","stoolASV113","stoolASV1111",-0.0944667159607368,0.00623715373812231,0.0444916966652725,0.0340855241755429,"stool","stool","stoolASV1111_stoolASV113","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"60","ASV1111","ASV130","stoolASV130","stoolASV1111",-0.213186113830767,4.65788811774839e-10,3.32262685732718e-09,1.64086649415696e-08,"stool","stool","stoolASV1111_stoolASV130","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"61","ASV1111","ASV940","stoolASV940","stoolASV1111",0.14115535291545,4.16390381158692e-05,0.00055692213479975,0.000515378753933606,"stool","stool","stoolASV1111_stoolASV940","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Pseudoflavonifractor","Unclassified_Pseudoflavonifractor","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"62","ASV1111","ASV27","stoolASV27","stoolASV1111",-0.104815110054281,0.00239551743414724,0.0116509257024434,0.0157241405881867,"stool","stool","stoolASV1111_stoolASV27","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","Unclassified_Agathobacter","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
