"","to_taxa","from_taxa","from","to","cor","p","p_adjust","p_adjust2","from_class","to_class","name","from_Kingdom","from_Phylum","from_Class","from_Order","from_Family","from_Genus","from_Species","to_Kingdom","to_Phylum","to_Class","to_Order","to_Family","to_Genus","to_Species","compare","compareclass"
"1","ASV1","ASV12","stoolASV12","nasalASV1",-0.119377275697972,0.00190555777602375,0.0329568800531342,0.0437529722852513,"stool","nasal","nasalASV1_stoolASV12","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uniformis","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Unclassified_Cutibacterium","between","stool_nasal"
"2","ASV1","ASV43","stoolASV43","nasalASV1",-0.144490019377714,0.000167226813678902,0.00551848485140378,0.00764097902502061,"stool","nasal","nasalASV1_stoolASV43","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Unclassified_Ruminococcus","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Unclassified_Cutibacterium","between","stool_nasal"
"3","ASV1020","ASV152","stoolASV152","stoolASV1020",-0.120965386479681,0.000452677659314691,0.0015136409233335,0.0038938441183275,"stool","stool","stoolASV1020_stoolASV152","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Fusicatenibacter","Unclassified_Fusicatenibacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"4","ASV1020","ASV87","stoolASV87","stoolASV1020",-0.0894586507527104,0.00961295142409955,0.0321433063243329,0.0469531367645163,"stool","stool","stoolASV1020_stoolASV87","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter","Unclassified_Oscillibacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"5","ASV1020","ASV67","stoolASV67","stoolASV1020",-0.162407179111924,2.32434305921325e-06,1.91311313335244e-05,4.27149336836797e-05,"stool","stool","stoolASV1020_stoolASV67","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Unclassified_Faecalibacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"6","ASV1020","ASV474","stoolASV474","stoolASV1020",-0.0899805019186928,0.00919771991018574,0.0228873495439506,0.0455315545442062,"stool","stool","stoolASV1020_stoolASV474","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerobutyricum","Unclassified_Anaerobutyricum","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"7","ASV1020","ASV194","stoolASV194","stoolASV1020",-0.0965340219565867,0.00518711765163263,0.0132147997315403,0.0294726104186313,"stool","stool","stoolASV1020_stoolASV194","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Ruminococcus2","Unclassified_Ruminococcus2","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"8","ASV1020","ASV65","stoolASV65","stoolASV1020",-0.109881778724945,0.00145315634000611,0.00501573317356948,0.0102539650722996,"stool","stool","stoolASV1020_stoolASV65","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","Unclassified_Lachnospira","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"9","ASV1020","ASV130","stoolASV130","stoolASV1020",-0.11664884606023,0.00072152109091781,0.00173729685087525,0.00574856991643564,"stool","stool","stoolASV1020_stoolASV130","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"10","ASV1020","ASV122","stoolASV122","stoolASV1020",-0.119067563357257,0.000556702320542281,0.00175197494994188,0.00461700008752697,"stool","stool","stoolASV1020_stoolASV122","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"11","ASV1020","ASV48","stoolASV48","stoolASV1020",-0.132405722041797,0.000122122619522773,0.00043557067629789,0.00126300758096244,"stool","stool","stoolASV1020_stoolASV48","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unclassified_Lachnospiraceae","Unclassified_Lachnospiraceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"12","ASV1020","ASV27","stoolASV27","stoolASV1020",-0.101131141425689,0.00340098273370627,0.0158219631524596,0.0210588703722029,"stool","stool","stoolASV1020_stoolASV27","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","Unclassified_Agathobacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"13","ASV1020","ASV201","stoolASV201","stoolASV1020",-0.0862876088489844,0.0125139144416699,0.034333047314325,0.0575157793828495,"stool","stool","stoolASV1020_stoolASV201","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","Unclassified_Coprococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"14","ASV1020","ASV293","stoolASV293","stoolASV1020",-0.108864628430761,0.00160922462102224,0.00441505216536871,0.0111323339492952,"stool","stool","stoolASV1020_stoolASV293","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","longicatena","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"15","ASV1020","ASV97","stoolASV97","stoolASV1020",-0.132834526570685,0.000116023843405841,0.000954965480340385,0.00121052687907769,"stool","stool","stoolASV1020_stoolASV97","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","hominis","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Agathobaculum","Unclassified_Agathobaculum","within","stool_stool"
"16","ASV1081","ASV152","stoolASV152","stoolASV1081",-0.08438505742842,0.0146041864911958,0.0294839236709046,0.0642842488034218,"stool","stool","stoolASV1081_stoolASV152","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Fusicatenibacter","Unclassified_Fusicatenibacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"17","ASV1081","ASV130","stoolASV130","stoolASV1081",-0.14679612933481,2.01048522511255e-05,7.41986445552595e-05,0.000272471472254403,"stool","stool","stoolASV1081_stoolASV130","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"18","ASV1081","ASV78","stoolASV78","stoolASV1081",-0.112722574417183,0.00108803333970041,0.00317474712933611,0.00809414795726443,"stool","stool","stoolASV1081_stoolASV78","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum","Unclassified_Subdoligranulum","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"19","ASV1081","ASV65","stoolASV65","stoolASV1081",-0.100305519259372,0.0036733943649455,0.011560388148505,0.022403489153483,"stool","stool","stoolASV1081_stoolASV65","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","Unclassified_Lachnospira","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"20","ASV1081","ASV940","stoolASV940","stoolASV1081",0.102344522524232,0.00303385750015695,0.0170854080271997,0.0193292345683344,"stool","stool","stoolASV1081_stoolASV940","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Pseudoflavonifractor","Unclassified_Pseudoflavonifractor","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"21","ASV1081","ASV293","stoolASV293","stoolASV1081",-0.0949090772633978,0.00599761839911916,0.0142610037490167,0.0332373841839065,"stool","stool","stoolASV1081_stoolASV293","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","longicatena","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"22","ASV1081","ASV117","stoolASV117","stoolASV1081",-0.0923926979112891,0.0074787882595668,0.0266743447924549,0.0391186340264049,"stool","stool","stoolASV1081_stoolASV117","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Unclassified_Faecalibacillus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"23","ASV1081","ASV43","stoolASV43","stoolASV1081",-0.165312404942968,1.51976068114333e-06,1.4783126625667e-05,2.94411844981557e-05,"stool","stool","stoolASV1081_stoolASV43","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Unclassified_Ruminococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"24","ASV1081","ASV97","stoolASV97","stoolASV1081",-0.0903026078277322,0.00894947110325498,0.0383037363219313,0.0448021402103919,"stool","stool","stoolASV1081_stoolASV97","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","hominis","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"25","ASV1081","ASV77","stoolASV77","stoolASV1081",-0.151256784521632,1.10889082471612e-05,6.97948930850736e-05,0.000169501883206607,"stool","stool","stoolASV1081_stoolASV77","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes","hadrus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"26","ASV1081","ASV113","stoolASV113","stoolASV1081",-0.126761274666514,0.000236284824733146,0.00252824762464466,0.0022524770677517,"stool","stool","stoolASV1081_stoolASV113","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"27","ASV1081","ASV201","stoolASV201","stoolASV1081",-0.108703474972237,0.0016353196754664,0.00624925733124658,0.0112855786403947,"stool","stool","stoolASV1081_stoolASV201","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","Unclassified_Coprococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"28","ASV1081","ASV122","stoolASV122","stoolASV1081",-0.122877050543434,0.000366433639457178,0.0011881333158157,0.00330078578925667,"stool","stool","stoolASV1081_stoolASV122","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"29","ASV1081","ASV474","stoolASV474","stoolASV1081",-0.0989045146989626,0.00418129029936024,0.0116090730095238,0.0249461139329731,"stool","stool","stoolASV1081_stoolASV474","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerobutyricum","Unclassified_Anaerobutyricum","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"30","ASV1081","ASV254","stoolASV254","stoolASV1081",-0.126851753035121,0.000233847174538994,0.00417027461261206,0.00223295771584399,"stool","stool","stoolASV1081_stoolASV254","Bacteria","Cyanobacteria/Chloroplast","Chloroplast","Chloroplast","Streptophyta","Unclassified_Streptophyta","Unclassified_Streptophyta","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus","Unclassified_Monoglobus","within","stool_stool"
"31","ASV11","ASV648","stoolASV648","nasalASV11",0.107994245753272,0.00500515174770384,0.0216804728940884,0.0822934271088361,"stool","nasal","nasalASV11_stoolASV648","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Unclassified_Holdemanella","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","stool_nasal"
"32","ASV11","ASV2269","stoolASV2269","nasalASV11",0.133967532729776,0.000487969184480249,0.00805149154392411,0.0159552492980515,"stool","nasal","nasalASV11_stoolASV2269","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Frisingicoccus","Unclassified_Frisingicoccus","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","stool_nasal"
"33","ASV11","OTU_1656","oralOTU_1656","nasalASV11",-0.137241415561263,0.000239703638536763,0.0153410328663529,0.0147018231635882,"oral","nasal","nasalASV11_oralOTU_1656","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Fretibacterium","Unclassified_Fretibacterium","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","oral_nasal"
"34","ASV11","ASV2950","stoolASV2950","nasalASV11",0.11695367228119,0.00235715324370599,0.0129643428403829,0.0503047554525038,"stool","nasal","nasalASV11_stoolASV2950","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","Unclassified_Slackia","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","stool_nasal"
"35","ASV11","OTU_1541","skinOTU_1541","nasalASV11",-0.135293585867435,0.00200843057785413,0.00883709454255816,0.0181518698712005,"skin","nasal","nasalASV11_skinOTU_1541","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Unclassified_Nocardioides","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","skin_nasal"
"36","ASV11","OTU_83","skinOTU_83","nasalASV11",-0.139560866218515,0.00143577120732897,0.00498741577282697,0.013717768335166,"skin","nasal","nasalASV11_skinOTU_83","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Unclassified_Weeksellaceae","Unclassified_Weeksellaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","skin_nasal"
"37","ASV11","OTU_152","skinOTU_152","nasalASV11",-0.130333430929983,0.00293237713906024,0.0148874531675366,0.0245555988806781,"skin","nasal","nasalASV11_skinOTU_152","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Lysinibacillus","Unclassified_Lysinibacillus","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","skin_nasal"
"38","ASV11","OTU_263","skinOTU_263","nasalASV11",-0.125937410672876,0.00405843991548562,0.0267857034422051,0.0316104574783787,"skin","nasal","nasalASV11_skinOTU_263","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","Unclassified_Methylobacterium","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","skin_nasal"
"39","ASV11","ASV2702","stoolASV2702","nasalASV11",0.108028546669949,0.00499123773084523,0.0264433454629497,0.0822934271088361,"stool","nasal","nasalASV11_stoolASV2702","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longicatena","Unclassified_Longicatena","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","stool_nasal"
"40","ASV11","OTU_359","oralOTU_359","nasalASV11",-0.124187637441907,0.000897661244901539,0.00739072164586132,0.0392482381929227,"oral","nasal","nasalASV11_oralOTU_359","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptoanaerobacter","Unclassified_Peptoanaerobacter","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","oral_nasal"
"41","ASV11","ASV88","stoolASV88","nasalASV11",-0.127703733059784,0.000891053990389096,0.0294047816828402,0.0244580603175631,"stool","nasal","nasalASV11_stoolASV88","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","wadsworthensis","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","stool_nasal"
"42","ASV11","OTU_166","oralOTU_166","nasalASV11",0.118154302352343,0.00158703164535695,0.0253925063257112,0.0608297896167223,"oral","nasal","nasalASV11_oralOTU_166","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","Unclassified_Delftia","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","oral_nasal"
"43","ASV11","OTU_7","skinOTU_7","nasalASV11",0.118859232432671,0.00671034874237482,0.0233096324735125,0.0455468326004764,"skin","nasal","nasalASV11_skinOTU_7","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","iners","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","skin_nasal"
"44","ASV11","OTU_327","skinOTU_327","nasalASV11",-0.115926430956954,0.00820449091052844,0.0228092441809947,0.0531711218058109,"skin","nasal","nasalASV11_skinOTU_327","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Unclassified_Granulicatella","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","skin_nasal"
"45","ASV11","OTU_2745","oralOTU_2745","nasalASV11",0.114547784104396,0.00220431669835978,0.015675140966114,0.0783424417502179,"oral","nasal","nasalASV11_oralOTU_2745","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Arachnia","Unclassified_Arachnia","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","oral_nasal"
"46","ASV11","ASV2080","stoolASV2080","nasalASV11",-0.109353935932034,0.00447961237333168,0.0197102944426594,0.0753082004648778,"stool","nasal","nasalASV11_stoolASV2080","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Cloacibacillus","evryensis","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","stool_nasal"
"47","ASV11","OTU_614","oralOTU_614","nasalASV11",-0.154468605643134,3.48271047480606e-05,0.00111446735193794,0.00320409363682157,"oral","nasal","nasalASV11_oralOTU_614","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Unclassified_Flavobacteriales","Unclassified_Flavobacteriales","Unclassified_Flavobacteriales","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","oral_nasal"
"48","ASV11","OTU_849","oralOTU_849","nasalASV11",-0.129467811507274,0.000533895182958518,0.00244066369352465,0.0279122428979743,"oral","nasal","nasalASV11_oralOTU_849","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Snodgrassella","Unclassified_Snodgrassella","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","oral_nasal"
"49","ASV11","ASV1600","stoolASV1600","nasalASV11",-0.105601460008279,0.00606657819277287,0.0307995508248469,0.09359863497421,"stool","nasal","nasalASV11_stoolASV1600","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Terrisporobacter","Unclassified_Terrisporobacter","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","stool_nasal"
"50","ASV11","ASV11","nasalASV11","nasalASV11",1,0,0,0,"nasal","nasal","nasalASV11_nasalASV11","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","within","nasal_nasal"
"51","ASV11","ASV2321","stoolASV2321","nasalASV11",0.110462716533063,0.00408855910008894,0.0337306125757337,0.0709562075034557,"stool","nasal","nasalASV11_stoolASV2321","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Mailhella","Unclassified_Mailhella","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","stool_nasal"
"52","ASV11","ASV5","nasalASV5","nasalASV11",0.120444523242434,0.000573965474558443,0.00270583723720409,0.00265978043316657,"nasal","nasal","nasalASV11_nasalASV5","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Unclassified_Phocaeicola","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","within","nasal_nasal"
"53","ASV11","OTU_962","skinOTU_962","nasalASV11",-0.12664731095545,0.00385348658655369,0.0211941762260453,0.0302963773011807,"skin","nasal","nasalASV11_skinOTU_962","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Aeribacillus","Unclassified_Aeribacillus","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","skin_nasal"
"54","ASV11","OTU_312","oralOTU_312","nasalASV11",-0.135847705665759,0.00027758696729401,0.00111151713532734,0.0163615322320185,"oral","nasal","nasalASV11_oralOTU_312","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Aminipila","Unclassified_Aminipila","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","catarrhalis","between","oral_nasal"
"55","ASV111","ASV5","stoolASV5","stoolASV111",-0.171818792624449,5.71265846311941e-07,6.79171617281975e-06,1.24106692114334e-05,"stool","stool","stoolASV111_stoolASV5","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Unclassified_Phocaeicola","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within","stool_stool"
"56","ASV111","ASV67","stoolASV67","stoolASV111",-0.090210096775058,0.00902015118062715,0.0260853020628947,0.0449985668265796,"stool","stool","stoolASV111_stoolASV67","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Unclassified_Faecalibacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within","stool_stool"
"57","ASV111","ASV97","stoolASV97","stoolASV111",-0.121577120858691,0.000423211644409762,0.00323454613941747,0.00366794104227658,"stool","stool","stoolASV111_stoolASV97","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","hominis","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within","stool_stool"
"58","ASV111","ASV57","stoolASV57","stoolASV111",-0.105928281826037,0.00215018584479265,0.0121089413364639,0.0143374943139377,"stool","stool","stoolASV111_stoolASV57","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Parabacteroides","merdae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within","stool_stool"
"59","ASV111","ASV33","stoolASV33","stoolASV111",-0.10864509780761,0.00164486801220367,0.0176000877305793,0.0113105668899218,"stool","stool","stoolASV111_stoolASV33","Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within","stool_stool"
"60","ASV111","ASV65","stoolASV65","stoolASV111",-0.151424408911136,1.08401019126449e-05,0.0001159890904653,0.000166142338417498,"stool","stool","stoolASV111_stoolASV65","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","Unclassified_Lachnospira","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within","stool_stool"
"61","ASV111","ASV48","stoolASV48","stoolASV111",-0.0960954752499316,0.00539551147765046,0.0117820352675224,0.0304601863718522,"stool","stool","stoolASV111_stoolASV48","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unclassified_Lachnospiraceae","Unclassified_Lachnospiraceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaeromassilibacillus","Unclassified_Anaeromassilibacillus","within","stool_stool"
"62","ASV1111","ASV26","stoolASV26","stoolASV1111",-0.123630169847338,0.000336877463096848,0.0016384494796074,0.00308799845876366,"stool","stool","stoolASV1111_stoolASV26","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","putredinis","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"63","ASV1111","ASV48","stoolASV48","stoolASV1111",-0.113592958228363,0.00099441450129885,0.00280006188523624,0.00748524104232119,"stool","stool","stoolASV1111_stoolASV48","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unclassified_Lachnospiraceae","Unclassified_Lachnospiraceae","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
"64","ASV1111","ASV117","stoolASV117","stoolASV1111",-0.178632829073976,1.96951892069703e-07,2.63423155643227e-06,4.61125196790598e-06,"stool","stool","stoolASV1111_stoolASV117","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus","Unclassified_Faecalibacillus","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","within","stool_stool"
